"Week","Year","Industry","Revenue","Source"
"Week 2","2023","METALS&MINERALS",946.46475,"Total"
"Week 2","2023","PETRO&CHEMICALS",1596.60279,"Total"
"Week 2","2023","RTMs TOTAL",9175.82042,"Total"
"Week 3","2023","AUTOMOTIVE",121.0813,"Total"
"Week 3","2023","COAL",909.98724,"Total"
"Week 3","2023","FOREST PRODUCTS",646.47143,"Total"
"Week 3","2023","GRAIN & FERTS",2572.17272,"Total"
"Week 3","2023","INTERMODAL",1515.24928,"Total"
"Week 3","2023","METALS&MINERALS",1044.79462,"Total"
"Week 3","2023","PETRO&CHEMICALS",1624.32279,"Total"
"Week 3","2023","RTMs TOTAL",8800.75569,"Total"
"Week 4","2023","AUTOMOTIVE",115.79104,"Total"
"Week 4","2023","COAL",872.361,"Total"
"Week 4","2023","FOREST PRODUCTS",661.12649,"Total"
"Week 4","2023","GRAIN & FERTS",2569.32785,"Total"
"Week 4","2023","INTERMODAL",1752.44977,"Total"
"Week 4","2023","METALS&MINERALS",947.96605,"Total"
"Week 4","2023","PETRO&CHEMICALS",1625.80147,"Total"
"Week 4","2023","RTMs TOTAL",8874.51881,"Total"
"Week 5","2023","AUTOMOTIVE",128.34476,"Total"
"Week 5","2023","COAL",816.33934,"Total"
"Week 5","2023","FOREST PRODUCTS",634.03426,"Total"
"Week 5","2023","GRAIN & FERTS",2516.20658,"Total"
"Week 5","2023","INTERMODAL",1576.88425,"Total"
"Week 5","2023","METALS&MINERALS",841.10842,"Total"
"Week 5","2023","PETRO&CHEMICALS",1606.21718,"Total"
"Week 5","2023","RTMs TOTAL",8439.8377,"Total"
"Week 6","2023","AUTOMOTIVE",126.19302,"Total"
"Week 6","2023","COAL",858.97307,"Total"
"Week 6","2023","FOREST PRODUCTS",630.60159,"Total"
"Week 6","2023","GRAIN & FERTS",2632.75485,"Total"
"Week 6","2023","INTERMODAL",1623.85727,"Total"
"Week 6","2023","METALS&MINERALS",966.88182,"Total"
"Week 6","2023","PETRO&CHEMICALS",1643.80593,"Total"
"Week 6","2023","RTMs TOTAL",8736.25985,"Total"
"Week 7","2023","AUTOMOTIVE",129.67589,"Total"
"Week 7","2023","COAL",968.89447,"Total"
"Week 7","2023","FOREST PRODUCTS",674.22797,"Total"
"Week 7","2023","GRAIN & FERTS",2599.17615,"Total"
"Week 7","2023","INTERMODAL",1607.72299,"Total"
"Week 7","2023","METALS&MINERALS",1054.19279,"Total"
"Week 7","2023","PETRO&CHEMICALS",1579.23291,"Total"
"Week 7","2023","RTMs TOTAL",8892.91649,"Total"
"Week 8","2023","AUTOMOTIVE",116.09968,"Total"
"Week 8","2023","COAL",835.341,"Total"
"Week 8","2023","FOREST PRODUCTS",628.53465,"Total"
"Week 8","2023","GRAIN & FERTS",2251.61947,"Total"
"Week 8","2023","INTERMODAL",1555.53377,"Total"
"Week 8","2023","METALS&MINERALS",943.76064,"Total"
"Week 8","2023","PETRO&CHEMICALS",1549.15764,"Total"
"Week 8","2023","RTMs TOTAL",8228.22733,"Total"
"Week 9","2023","AUTOMOTIVE",126.2205,"Total"
"Week 9","2023","COAL",865.88781,"Total"
"Week 9","2023","FOREST PRODUCTS",664.8923,"Total"
"Week 9","2023","GRAIN & FERTS",2613.34928,"Total"
"Week 9","2023","INTERMODAL",1606.25149,"Total"
"Week 9","2023","METALS&MINERALS",986.72037,"Total"
"Week 9","2023","PETRO&CHEMICALS",1542.23172,"Total"
"Week 9","2023","RTMs TOTAL",8710.42809,"Total"
"Week 10","2023","AUTOMOTIVE",127.99867,"Total"
"Week 10","2023","COAL",895.97318,"Total"
"Week 10","2023","FOREST PRODUCTS",651.99189,"Total"
"Week 10","2023","GRAIN & FERTS",2472.17987,"Total"
"Week 10","2023","INTERMODAL",1636.06511,"Total"
"Week 10","2023","METALS&MINERALS",889.37965,"Total"
"Week 10","2023","PETRO&CHEMICALS",1547.78173,"Total"
"Week 10","2023","RTMs TOTAL",8561.81722,"Total"
"Week 11","2023","AUTOMOTIVE",123.3595,"Total"
"Week 11","2023","COAL",895.29639,"Total"
"Week 11","2023","FOREST PRODUCTS",644.97716,"Total"
"Week 11","2023","GRAIN & FERTS",2514.3934,"Total"
"Week 11","2023","INTERMODAL",1545.74249,"Total"
"Week 11","2023","METALS&MINERALS",923.47284,"Total"
"Week 11","2023","PETRO&CHEMICALS",1422.09682,"Total"
"Week 11","2023","RTMs TOTAL",8304.69629,"Total"
"Week 12","2023","AUTOMOTIVE",116.72538,"Total"
"Week 12","2023","COAL",952.70048,"Total"
"Week 12","2023","FOREST PRODUCTS",682.84521,"Total"
"Week 12","2023","GRAIN & FERTS",2482.87184,"Total"
"Week 12","2023","INTERMODAL",1673.15508,"Total"
"Week 12","2023","METALS&MINERALS",1001.37825,"Total"
"Week 12","2023","PETRO&CHEMICALS",1597.36012,"Total"
"Week 12","2023","RTMs TOTAL",8834.12434,"Total"
"Week 13","2023","AUTOMOTIVE",129.67699,"Total"
"Week 13","2023","COAL",1011.62355,"Total"
"Week 13","2023","FOREST PRODUCTS",654.17421,"Total"
"Week 13","2023","GRAIN & FERTS",2493.62812,"Total"
"Week 13","2023","INTERMODAL",1573.338,"Total"
"Week 13","2023","METALS&MINERALS",932.97379,"Total"
"Week 13","2023","PETRO&CHEMICALS",1465.07408,"Total"
"Week 13","2023","RTMs TOTAL",8772.34049,"Total"
"Week 14","2023","AUTOMOTIVE",141.86181,"Total"
"Week 14","2023","COAL",973.36365,"Total"
"Week 14","2023","FOREST PRODUCTS",615.89343,"Total"
"Week 14","2023","GRAIN & FERTS",2354.20266,"Total"
"Week 14","2023","INTERMODAL",1546.80715,"Total"
"Week 14","2023","METALS&MINERALS",954.80471,"Total"
"Week 14","2023","PETRO&CHEMICALS",1470.15269,"Total"
"Week 14","2023","RTMs TOTAL",8376.47121,"Total"
"Week 15","2023","AUTOMOTIVE",143.624,"Total"
"Week 15","2023","COAL",1000.52607,"Total"
"Week 15","2023","FOREST PRODUCTS",663.27649,"Total"
"Week 15","2023","GRAIN & FERTS",2462.5192,"Total"
"Week 15","2023","INTERMODAL",1603.08486,"Total"
"Week 15","2023","METALS&MINERALS",917.39071,"Total"
"Week 15","2023","PETRO&CHEMICALS",1481.08499,"Total"
"Week 15","2023","RTMs TOTAL",8550.92689,"Total"
"Week 16","2023","AUTOMOTIVE",144.66742,"Total"
"Week 16","2023","COAL",959.61483,"Total"
"Week 16","2023","FOREST PRODUCTS",680.44018,"Total"
"Week 16","2023","GRAIN & FERTS",2322.05195,"Total"
"Week 16","2023","INTERMODAL",1666.06897,"Total"
"Week 16","2023","METALS&MINERALS",931.77416,"Total"
"Week 16","2023","PETRO&CHEMICALS",1453.403,"Total"
"Week 16","2023","RTMs TOTAL",8477.35255,"Total"
"Week 17","2023","AUTOMOTIVE",150.40884,"Total"
"Week 17","2023","COAL",907.59863,"Total"
"Week 17","2023","FOREST PRODUCTS",655.77584,"Total"
"Week 17","2023","GRAIN & FERTS",2301.1709,"Total"
"Week 17","2023","INTERMODAL",1668.07052,"Total"
"Week 17","2023","METALS&MINERALS",950.93821,"Total"
"Week 17","2023","PETRO&CHEMICALS",1479.13426,"Total"
"Week 17","2023","RTMs TOTAL",8481.70295,"Total"
"Week 18","2023","AUTOMOTIVE",150.3712,"Total"
"Week 18","2023","COAL",920.6129,"Total"
"Week 18","2023","FOREST PRODUCTS",624.54413,"Total"
"Week 18","2023","GRAIN & FERTS",1956.97215,"Total"
"Week 18","2023","INTERMODAL",1648.11565,"Total"
"Week 18","2023","METALS&MINERALS",927.90917,"Total"
"Week 18","2023","PETRO&CHEMICALS",1374.41183,"Total"
"Week 18","2023","RTMs TOTAL",7996.54893,"Total"
"Week 19","2023","AUTOMOTIVE",143.52641,"Total"
"Week 19","2023","COAL",893.96986,"Total"
"Week 19","2023","FOREST PRODUCTS",632.43491,"Total"
"Week 19","2023","GRAIN & FERTS",2022.35682,"Total"
"Week 19","2023","INTERMODAL",1656.30126,"Total"
"Week 19","2023","METALS&MINERALS",992.54665,"Total"
"Week 19","2023","PETRO&CHEMICALS",1447.05197,"Total"
"Week 19","2023","RTMs TOTAL",8118.19895,"Total"
"Week 20","2023","AUTOMOTIVE",159.1696,"Total"
"Week 20","2023","COAL",897.82839,"Total"
"Week 20","2023","FOREST PRODUCTS",647.19907,"Total"
"Week 20","2023","GRAIN & FERTS",1840.29339,"Total"
"Week 20","2023","INTERMODAL",1738.92674,"Total"
"Week 20","2023","METALS&MINERALS",785.52072,"Total"
"Week 20","2023","PETRO&CHEMICALS",1382.98145,"Total"
"Week 20","2023","RTMs TOTAL",7849.75609,"Total"
"Week 21","2023","AUTOMOTIVE",133.42659,"Total"
"Week 21","2023","COAL",958.3914,"Total"
"Week 21","2023","FOREST PRODUCTS",585.4029,"Total"
"Week 21","2023","GRAIN & FERTS",1839.99251,"Total"
"Week 21","2023","INTERMODAL",1783.64618,"Total"
"Week 21","2023","METALS&MINERALS",899.63739,"Total"
"Week 21","2023","PETRO&CHEMICALS",1446.06642,"Total"
"Week 21","2023","RTMs TOTAL",7968.97706,"Total"
"Week 22","2023","AUTOMOTIVE",132.97403,"Total"
"Week 22","2023","COAL",869.68633,"Total"
"Week 22","2023","FOREST PRODUCTS",610.6019,"Total"
"Week 22","2023","GRAIN & FERTS",1541.85238,"Total"
"Week 22","2023","INTERMODAL",1702.36445,"Total"
"Week 22","2023","METALS&MINERALS",986.88114,"Total"
"Week 22","2023","PETRO&CHEMICALS",1376.44442,"Total"
"Week 22","2023","RTMs TOTAL",7687.9991,"Total"
"Week 23","2023","AUTOMOTIVE",141.90234,"Total"
"Week 23","2023","COAL",785.30427,"Total"
"Week 23","2023","FOREST PRODUCTS",609.02189,"Total"
"Week 23","2023","GRAIN & FERTS",1835.01262,"Total"
"Week 23","2023","INTERMODAL",1654.31279,"Total"
"Week 23","2023","METALS&MINERALS",902.0391,"Total"
"Week 23","2023","PETRO&CHEMICALS",1476.96014,"Total"
"Week 23","2023","RTMs TOTAL",7686.56316,"Total"
"Week 24","2023","AUTOMOTIVE",130.31853,"Total"
"Week 24","2023","COAL",868.96451,"Total"
"Week 24","2023","FOREST PRODUCTS",607.95251,"Total"
"Week 24","2023","GRAIN & FERTS",1866.81443,"Total"
"Week 24","2023","INTERMODAL",1652.26719,"Total"
"Week 24","2023","METALS&MINERALS",1041.87569,"Total"
"Week 24","2023","PETRO&CHEMICALS",1422.57471,"Total"
"Week 24","2023","RTMs TOTAL",7903.15757,"Total"
"Week 25","2023","AUTOMOTIVE",147.17655,"Total"
"Week 25","2023","COAL",853.28078,"Total"
"Week 25","2023","FOREST PRODUCTS",582.81105,"Total"
"Week 25","2023","GRAIN & FERTS",1841.68278,"Total"
"Week 25","2023","INTERMODAL",1623.74516,"Total"
"Week 25","2023","METALS&MINERALS",999.69058,"Total"
"Week 25","2023","PETRO&CHEMICALS",1341.39586,"Total"
"Week 25","2023","RTMs TOTAL",7692.07275,"Total"
"Week 26","2023","AUTOMOTIVE",136.9635,"Total"
"Week 26","2023","COAL",921.582,"Total"
"Week 26","2023","FOREST PRODUCTS",554.1378,"Total"
"Week 26","2023","GRAIN & FERTS",1786.1632,"Total"
"Week 26","2023","INTERMODAL",1548.5062,"Total"
"Week 26","2023","METALS&MINERALS",1043.0844,"Total"
"Week 26","2023","PETRO&CHEMICALS",1348.4735,"Total"
"Week 26","2023","RTMs TOTAL",7815.0005,"Total"
"Week 27","2023","AUTOMOTIVE",135.47124,"Total"
"Week 27","2023","COAL",849.43561,"Total"
"Week 27","2023","FOREST PRODUCTS",589.28586,"Total"
"Week 27","2023","GRAIN & FERTS",2056.24116,"Total"
"Week 27","2023","INTERMODAL",771.19984,"Total"
"Week 27","2023","METALS&MINERALS",990.14047,"Total"
"Week 27","2023","PETRO&CHEMICALS",1421.14171,"Total"
"Week 27","2023","RTMs TOTAL",6938.1841,"Total"
"Week 28","2023","AUTOMOTIVE",137.0478,"Total"
"Week 28","2023","COAL",871.94981,"Total"
"Week 28","2023","FOREST PRODUCTS",635.74487,"Total"
"Week 28","2023","GRAIN & FERTS",1897.98174,"Total"
"Week 28","2023","INTERMODAL",1032.37723,"Total"
"Week 28","2023","METALS&MINERALS",1041.56188,"Total"
"Week 28","2023","PETRO&CHEMICALS",1392.73804,"Total"
"Week 28","2023","RTMs TOTAL",7087.54234,"Total"
"Week 29","2023","AUTOMOTIVE",141.2251,"Total"
"Week 29","2023","COAL",809.09349,"Total"
"Week 29","2023","FOREST PRODUCTS",607.91168,"Total"
"Week 29","2023","GRAIN & FERTS",2130.35246,"Total"
"Week 29","2023","INTERMODAL",1589.39187,"Total"
"Week 29","2023","METALS&MINERALS",1093.64983,"Total"
"Week 29","2023","PETRO&CHEMICALS",1481.45963,"Total"
"Week 29","2023","RTMs TOTAL",8148.24051,"Total"
"Week 30","2023","AUTOMOTIVE",138.87258,"Total"
"Week 30","2023","COAL",830.0489,"Total"
"Week 30","2023","FOREST PRODUCTS",625.73287,"Total"
"Week 30","2023","GRAIN & FERTS",1969.38478,"Total"
"Week 30","2023","INTERMODAL",1629.52682,"Total"
"Week 30","2023","METALS&MINERALS",947.28483,"Total"
"Week 30","2023","PETRO&CHEMICALS",1458.1311,"Total"
"Week 30","2023","RTMs TOTAL",7852.12622,"Total"
"Week 31","2023","AUTOMOTIVE",138.36234,"Total"
"Week 31","2023","COAL",899.64747,"Total"
"Week 31","2023","FOREST PRODUCTS",608.04641,"Total"
"Week 31","2023","GRAIN & FERTS",1926.5758,"Total"
"Week 31","2023","INTERMODAL",1662.60153,"Total"
"Week 31","2023","METALS&MINERALS",967.31793,"Total"
"Week 31","2023","PETRO&CHEMICALS",1472.09273,"Total"
"Week 31","2023","RTMs TOTAL",8041.61879,"Total"
"Week 32","2023","AUTOMOTIVE",138.48657,"Total"
"Week 32","2023","COAL",883.0766,"Total"
"Week 32","2023","FOREST PRODUCTS",580.37918,"Total"
"Week 32","2023","GRAIN & FERTS",1828.90675,"Total"
"Week 32","2023","INTERMODAL",1556.51338,"Total"
"Week 32","2023","METALS&MINERALS",1035.38211,"Total"
"Week 32","2023","PETRO&CHEMICALS",1506.1943,"Total"
"Week 32","2023","RTMs TOTAL",7781.32707,"Total"
"Week 33","2023","AUTOMOTIVE",137.985,"Total"
"Week 33","2023","COAL",874.6148,"Total"
"Week 33","2023","FOREST PRODUCTS",607.16003,"Total"
"Week 33","2023","GRAIN & FERTS",1923.40913,"Total"
"Week 33","2023","INTERMODAL",1624.10658,"Total"
"Week 33","2023","METALS&MINERALS",1003.96888,"Total"
"Week 33","2023","PETRO&CHEMICALS",1495.94079,"Total"
"Week 33","2023","RTMs TOTAL",8022.65925,"Total"
"Week 34","2023","AUTOMOTIVE",136.6093,"Total"
"Week 34","2023","COAL",855.55314,"Total"
"Week 34","2023","FOREST PRODUCTS",621.03721,"Total"
"Week 34","2023","GRAIN & FERTS",2026.09999,"Total"
"Week 34","2023","INTERMODAL",1599.33813,"Total"
"Week 34","2023","METALS&MINERALS",928.25251,"Total"
"Week 34","2023","PETRO&CHEMICALS",1395.43398,"Total"
"Week 34","2023","RTMs TOTAL",7863.76765,"Total"
"Week 35","2023","AUTOMOTIVE",139.21856,"Total"
"Week 35","2023","COAL",869.8759,"Total"
"Week 35","2023","FOREST PRODUCTS",644.14512,"Total"
"Week 35","2023","GRAIN & FERTS",2104.68889,"Total"
"Week 35","2023","INTERMODAL",1582.48681,"Total"
"Week 35","2023","METALS&MINERALS",987.00811,"Total"
"Week 35","2023","PETRO&CHEMICALS",1565.13919,"Total"
"Week 35","2023","RTMs TOTAL",8198.55483,"Total"
"Week 36","2023","AUTOMOTIVE",139.22834,"Total"
"Week 36","2023","COAL",900.2134,"Total"
"Week 36","2023","FOREST PRODUCTS",586.56588,"Total"
"Week 36","2023","GRAIN & FERTS",2106.94264,"Total"
"Week 36","2023","INTERMODAL",1471.48522,"Total"
"Week 36","2023","METALS&MINERALS",940.21346,"Total"
"Week 36","2023","PETRO&CHEMICALS",1521.71332,"Total"
"Week 36","2023","RTMs TOTAL",8026.7552,"Total"
"Week 37","2023","AUTOMOTIVE",148.80991,"Total"
"Week 37","2023","COAL",914.45942,"Total"
"Week 37","2023","FOREST PRODUCTS",645.65068,"Total"
"Week 37","2023","GRAIN & FERTS",2283.05387,"Total"
"Week 37","2023","INTERMODAL",1644.0802,"Total"
"Week 37","2023","METALS&MINERALS",911.10991,"Total"
"Week 37","2023","PETRO&CHEMICALS",1559.59378,"Total"
"Week 37","2023","RTMs TOTAL",8443.77522,"Total"
"Week 38","2023","AUTOMOTIVE",165.7294,"Total"
"Week 38","2023","COAL",894.03502,"Total"
"Week 38","2023","FOREST PRODUCTS",628.44395,"Total"
"Week 38","2023","GRAIN & FERTS",2562.07308,"Total"
"Week 38","2023","INTERMODAL",1700.65521,"Total"
"Week 38","2023","METALS&MINERALS",908.59919,"Total"
"Week 38","2023","PETRO&CHEMICALS",1559.09582,"Total"
"Week 38","2023","RTMs TOTAL",8793.34736,"Total"
"Week 39","2023","AUTOMOTIVE",143.47203,"Total"
"Week 39","2023","COAL",943.93337,"Total"
"Week 39","2023","FOREST PRODUCTS",608.11069,"Total"
"Week 39","2023","GRAIN & FERTS",2983.69465,"Total"
"Week 39","2023","INTERMODAL",1594.92458,"Total"
"Week 39","2023","METALS&MINERALS",1034.79214,"Total"
"Week 39","2023","PETRO&CHEMICALS",1548.12425,"Total"
"Week 39","2023","RTMs TOTAL",9112.01731,"Total"
"Week 40","2023","AUTOMOTIVE",160.5749,"Total"
"Week 40","2023","COAL",906.96223,"Total"
"Week 40","2023","FOREST PRODUCTS",628.46043,"Total"
"Week 40","2023","GRAIN & FERTS",2680.08395,"Total"
"Week 40","2023","INTERMODAL",1697.77474,"Total"
"Week 40","2023","METALS&MINERALS",970.9559,"Total"
"Week 40","2023","PETRO&CHEMICALS",1518.8331,"Total"
"Week 40","2023","RTMs TOTAL",8873.48609,"Total"
"Week 41","2023","AUTOMOTIVE",139.22164,"Total"
"Week 41","2023","COAL",875.60357,"Total"
"Week 41","2023","FOREST PRODUCTS",579.18216,"Total"
"Week 41","2023","GRAIN & FERTS",2903.80004,"Total"
"Week 41","2023","INTERMODAL",1556.50156,"Total"
"Week 41","2023","METALS&MINERALS",1012.93895,"Total"
"Week 41","2023","PETRO&CHEMICALS",1645.75252,"Total"
"Week 41","2023","RTMs TOTAL",9092.40028,"Total"
"Week 42","2023","AUTOMOTIVE",161.49382,"Total"
"Week 42","2023","COAL",874.69017,"Total"
"Week 42","2023","FOREST PRODUCTS",615.48366,"Total"
"Week 42","2023","GRAIN & FERTS",2844.62182,"Total"
"Week 42","2023","INTERMODAL",1651.64141,"Total"
"Week 42","2023","METALS&MINERALS",977.78222,"Total"
"Week 42","2023","PETRO&CHEMICALS",1565.96597,"Total"
"Week 42","2023","RTMs TOTAL",8997.92899,"Total"
"Week 43","2023","AUTOMOTIVE",159.09175,"Total"
"Week 43","2023","COAL",924.85787,"Total"
"Week 43","2023","FOREST PRODUCTS",571.62349,"Total"
"Week 43","2023","GRAIN & FERTS",2924.70248,"Total"
"Week 43","2023","INTERMODAL",1637.86741,"Total"
"Week 43","2023","METALS&MINERALS",986.77302,"Total"
"Week 43","2023","PETRO&CHEMICALS",1600.42691,"Total"
"Week 43","2023","RTMs TOTAL",9191.54351,"Total"
"Week 44","2023","AUTOMOTIVE",151.15456,"Total"
"Week 44","2023","COAL",965.7078,"Total"
"Week 44","2023","FOREST PRODUCTS",606.94258,"Total"
"Week 44","2023","GRAIN & FERTS",2845.36258,"Total"
"Week 44","2023","INTERMODAL",1461.54413,"Total"
"Week 44","2023","METALS&MINERALS",929.14306,"Total"
"Week 44","2023","PETRO&CHEMICALS",1624.15802,"Total"
"Week 44","2023","RTMs TOTAL",8902.00608,"Total"
"Week 45","2023","AUTOMOTIVE",149.38788,"Total"
"Week 45","2023","COAL",982.28689,"Total"
"Week 45","2023","FOREST PRODUCTS",606.74015,"Total"
"Week 45","2023","GRAIN & FERTS",2685.34191,"Total"
"Week 45","2023","INTERMODAL",1651.71699,"Total"
"Week 45","2023","METALS&MINERALS",848.94376,"Total"
"Week 45","2023","PETRO&CHEMICALS",1672.82905,"Total"
"Week 45","2023","RTMs TOTAL",8970.88026,"Total"
"Week 46","2023","AUTOMOTIVE",160.36627,"Total"
"Week 46","2023","COAL",925.79808,"Total"
"Week 46","2023","FOREST PRODUCTS",651.42592,"Total"
"Week 46","2023","GRAIN & FERTS",2875.66999,"Total"
"Week 46","2023","INTERMODAL",1560.70757,"Total"
"Week 46","2023","METALS&MINERALS",920.12206,"Total"
"Week 46","2023","PETRO&CHEMICALS",1650.08082,"Total"
"Week 46","2023","RTMs TOTAL",9193.08432,"Total"
"Week 47","2023","AUTOMOTIVE",154.99489,"Total"
"Week 47","2023","COAL",889.79075,"Total"
"Week 47","2023","FOREST PRODUCTS",654.22496,"Total"
"Week 47","2023","GRAIN & FERTS",2663.64911,"Total"
"Week 47","2023","INTERMODAL",1579.60756,"Total"
"Week 47","2023","METALS&MINERALS",867.8518,"Total"
"Week 47","2023","PETRO&CHEMICALS",1582.59407,"Total"
"Week 47","2023","RTMs TOTAL",8602.56752,"Total"
"Week 48","2023","AUTOMOTIVE",147.6805,"Total"
"Week 48","2023","COAL",933.85357,"Total"
"Week 48","2023","FOREST PRODUCTS",642.28522,"Total"
"Week 48","2023","GRAIN & FERTS",2549.22949,"Total"
"Week 48","2023","INTERMODAL",1709.76822,"Total"
"Week 48","2023","METALS&MINERALS",890.48574,"Total"
"Week 48","2023","PETRO&CHEMICALS",1742.13569,"Total"
"Week 48","2023","RTMs TOTAL",9165.9641,"Total"
"Week 49","2023","AUTOMOTIVE",157.49149,"Total"
"Week 49","2023","COAL",884.16055,"Total"
"Week 49","2023","FOREST PRODUCTS",617.96509,"Total"
"Week 49","2023","GRAIN & FERTS",2507.97165,"Total"
"Week 49","2023","INTERMODAL",1668.03941,"Total"
"Week 49","2023","METALS&MINERALS",866.4716,"Total"
"Week 49","2023","PETRO&CHEMICALS",1733.10372,"Total"
"Week 49","2023","RTMs TOTAL",8695.05211,"Total"
"Week 50","2023","AUTOMOTIVE",158.00334,"Total"
"Week 50","2023","COAL",897.86848,"Total"
"Week 50","2023","FOREST PRODUCTS",617.42228,"Total"
"Week 50","2023","GRAIN & FERTS",2698.56842,"Total"
"Week 50","2023","INTERMODAL",1689.85486,"Total"
"Week 50","2023","METALS&MINERALS",878.15438,"Total"
"Week 50","2023","PETRO&CHEMICALS",1761.65263,"Total"
"Week 50","2023","RTMs TOTAL",9120.0284,"Total"
"Week 51","2023","AUTOMOTIVE",139.43728,"Total"
"Week 51","2023","COAL",833.89609,"Total"
"Week 51","2023","FOREST PRODUCTS",647.88587,"Total"
"Week 51","2023","GRAIN & FERTS",2735.14778,"Total"
"Week 51","2023","INTERMODAL",1638.36986,"Total"
"Week 51","2023","METALS&MINERALS",895.79745,"Total"
"Week 51","2023","PETRO&CHEMICALS",1907.78834,"Total"
"Week 51","2023","RTMs TOTAL",9020.64816,"Total"
"Week 52","2023","AUTOMOTIVE",82.27181,"Total"
"Week 52","2023","COAL",802.64003,"Total"
"Week 52","2023","FOREST PRODUCTS",450.80518,"Total"
"Week 52","2023","GRAIN & FERTS",2010.26907,"Total"
"Week 52","2023","INTERMODAL",1246.76011,"Total"
"Week 52","2023","METALS&MINERALS",858.63569,"Total"
"Week 52","2023","PETRO&CHEMICALS",1618.06341,"Total"
"Week 52","2023","RTMs TOTAL",7451.90463,"Total"
"Week 1","2024","AUTOMOTIVE",90.54875,"Total"
"Week 1","2024","COAL",891.31896,"Total"
"Week 1","2024","FOREST PRODUCTS",551.90499,"Total"
"Week 1","2024","GRAIN & FERTS",2280.51498,"Total"
"Week 1","2024","INTERMODAL",1338.03569,"Total"
"Week 1","2024","METALS&MINERALS",702.92052,"Total"
"Week 1","2024","PETRO&CHEMICALS",1663.14989,"Total"
"Week 1","2024","RTMs TOTAL",7955.17579,"Total"
"Week 2","2024","AUTOMOTIVE",114.23303,"Total"
"Week 2","2024","COAL",791.27939,"Total"
"Week 2","2024","FOREST PRODUCTS",586.44186,"Total"
"Week 2","2024","GRAIN & FERTS",2348.00671,"Total"
"Week 2","2024","INTERMODAL",1487.59105,"Total"
"Week 2","2024","METALS&MINERALS",933.26724,"Total"
"Week 2","2024","PETRO&CHEMICALS",1519.42095,"Total"
"Week 2","2024","RTMs TOTAL",8136.98586,"Total"
"Week 3","2024","AUTOMOTIVE",100.60585,"Total"
"Week 3","2024","COAL",443.21655,"Total"
"Week 3","2024","FOREST PRODUCTS",559.94863,"Total"
"Week 3","2024","GRAIN & FERTS",2092.8323,"Total"
"Week 3","2024","INTERMODAL",1349.73706,"Total"
"Week 3","2024","METALS&MINERALS",716.26616,"Total"
"Week 3","2024","PETRO&CHEMICALS",1419.70981,"Total"
"Week 3","2024","RTMs TOTAL",6957.42894,"Total"
"Week 4","2024","AUTOMOTIVE",126.35934,"Total"
"Week 4","2024","COAL",712.1166,"Total"
"Week 4","2024","FOREST PRODUCTS",610.65331,"Total"
"Week 4","2024","GRAIN & FERTS",2459.24873,"Total"
